75
34.74 27.53
34.98 30.49
35.22 33.45
35.46 36.41
98 14.84
39.89 23.97
44.17 14.87
58.63 25.99
59.75 25.37
60.87 24.75
61.99 24.13
63.11 23.51
64.23 22.89
43.41 5.91
42.94 7.82
41.64 9.28
39.8 9.98
37.86 9.74
36.24 8.63
35.33 6.89
35.33 4.93
36.24 3.19
37.86 2.08
39.8 1.84
41.64 2.54
42.94 4
44.08 25.52
43.78 26.83
42.94 27.89
41.72 28.47
40.38 28.47
39.16 27.89
38.32 26.83
38.02 25.52
38.32 24.21
39.16 23.15
40.38 22.57
41.72 22.57
42.94 23.15
43.78 24.21
88.48 6.56
90.19 6.56
91.89 6.56
93.6 6.56
93.6 9.49
93.6 12.42
93.6 15.35
91.89 15.35
90.19 15.35
88.48 15.35
88.48 12.42
88.48 9.49
91.7 40.24
8.61 7.28
48.26 38.99
13.43 39.71
89.97 13.42
61.2 45.5
41.16 43.14
24.5 36.44
51.81 22.76
52.28 22.76
52.75 22.76
53.21 22.76
53.68 22.76
54.15 22.76
54.15 23.46
54.15 24.17
54.15 24.87
54.15 25.58
54.15 26.28
53.68 26.28
53.21 26.28
52.75 26.28
52.28 26.28
