75
82.85 8.53
84.06 8.53
85.27 8.53
86.47 8.53
87.68 8.53
88.89 8.53
88.89 9.26
88.89 9.99
88.89 10.71
88.89 11.44
88.89 12.17
87.68 12.17
86.47 12.17
85.27 12.17
84.06 12.17
82.85 12.17
82.85 11.44
82.85 10.71
82.85 9.99
82.85 9.26
54.2 34.9
53.52 37.43
51.67 39.29
49.13 39.97
46.6 39.29
44.74 37.43
44.06 34.9
44.74 32.37
46.6 30.51
49.13 29.83
51.67 30.51
53.52 32.36
16.88 31.09
94.55 2.73
46.53 39.11
14.07 22.27
73.24 24.77
15.74 18.25
15.06 20.56
13.24 22.13
10.86 22.48
8.67 21.48
7.37 19.45
7.37 17.05
8.67 15.02
10.86 14.02
13.24 14.37
15.06 15.94
83.44 27.4
82.95 29.39
81.59 30.93
79.67 31.66
77.63 31.41
75.94 30.24
74.98 28.43
74.98 26.37
75.94 24.56
77.63 23.39
79.67 23.14
81.59 23.87
82.95 25.41
9.92 32.04
10.58 32.04
11.24 32.04
11.91 32.04
12.57 32.04
13.23 32.04
13.23 33.71
13.23 35.38
13.23 37.04
13.23 38.71
13.23 40.38
12.57 40.38
11.91 40.38
11.24 40.38
