75
97.73 34.47
97.41 35.56
96.55 36.31
95.42 36.47
94.39 36
93.77 35.04
93.77 33.9
94.39 32.94
95.42 32.47
96.55 32.63
97.41 33.38
11.28 3.65
93.45 12.82
95.58 1.08
55.35 0.02
62.35 32.15
5.37 11.14
74.26 29.75
77.59 29.75
80.92 29.75
84.25 29.75
84.25 33.06
84.25 36.37
84.25 39.68
80.92 39.68
77.59 39.68
74.26 39.68
74.26 36.37
74.26 33.06
43.06 6.38
40.42 7.63
37.78 8.88
35.14 10.13
32.5 11.38
57.92 7.31
7.84 14.76
54.27 32.85
23.37 44.62
65.51 25.93
29.83 13.61
38.25 15.04
35.7 14.82
33.15 14.6
30.6 14.38
28.05 14.16
25.5 13.94
94.24 25.66
94.02 26.64
93.39 27.43
92.48 27.86
91.48 27.86
90.57 27.43
89.94 26.64
89.72 25.66
89.94 24.68
90.57 23.89
91.48 23.46
92.48 23.46
93.39 23.89
94.02 24.68
50.12 44.59
51.52 44.59
52.91 44.59
54.31 44.59
54.31 47.9
50.12 47.9
2.44 46.69
5.09 46.69
7.75 46.69
10.4 46.69
10.4 47.78
10.4 48.88
10.4 49.97
7.75 49.97
5.09 49.97
