75
60 29.16
62.37 27.63
64.74 26.1
67.11 24.57
69.48 23.04
27.48 4.71
29.72 4.71
31.97 4.71
34.21 4.71
34.21 5.63
34.21 6.56
34.21 7.48
31.97 7.48
29.72 7.48
27.48 7.48
27.48 6.56
27.48 5.63
46.85 38.48
73.5 32.29
99.7 9.28
70.17 31.64
68.48 30.04
66.79 28.44
65.1 26.84
75.68 8.93
74.12 10.99
72.56 13.05
67.91 37.33
67.37 36.43
66.83 35.53
82 17.23
9.97 37.24
89.88 29.67
17.69 23.28
58.63 5.1
84.87 47.59
75.77 47.59
76.64 44.92
78.91 43.26
81.73 43.26
84 44.92
1.89 37.31
2.19 36.34
2.49 35.37
2.79 34.4
3.09 33.43
3.39 32.46
50.07 27.13
4.74 15.64
0.12 45.39
44.73 18.63
36.42 28.27
32.6 21.3
86.3 2.78
50.68 45.08
31.33 47.14
36.17 3.08
37.01 43.92
66.96 27.72
46.68 23.69
78.65 49.27
25.67 30.78
80.29 35.76
53.59 31.82
21.57 17.57
21.11 19.57
19.83 21.18
17.98 22.07
15.92 22.07
14.07 21.18
12.79 19.57
12.33 17.57
12.79 15.57
14.07 13.96
15.92 13.07
