75
97 31.08
95.86 34.59
92.87 36.76
89.19 36.76
86.2 34.59
85.06 31.08
86.2 27.57
89.19 25.4
92.87 25.4
95.86 27.57
87.65 25.25
0.39 30.32
47.33 2.37
73.86 4.98
88.7 31.06
16.37 38.1
47.22 10.63
47.38 15.18
96.72 13.78
22.08 17.93
33.98 38.37
57.47 43.98
43.11 24.03
52.43 49.51
54.96 49.51
57.5 49.51
60.03 49.51
32.2 23.84
33.23 20.97
34.26 18.1
35.29 15.23
14.94 34.89
57.49 30.07
89.9 36.65
24.54 22.48
75.29 23.7
62.42 43.85
72.73 29.7
82.06 16.14
73.88 29.47
36.9 39.75
26.5 36.89
54.41 14.1
73.87 2.53
43.32 19.76
54.11 38.67
59.92 33.45
7.71 18.73
99.25 48.78
35.71 17.61
51.53 41.52
55.43 1.51
54.82 3.98
53.14 5.88
50.76 6.78
48.24 6.47
46.15 5.03
44.96 2.78
44.96 0.24
92.66 33.4
93.72 33.47
94.78 33.54
95.84 33.61
53.2 32.86
52.7 35.04
51.31 36.79
49.29 37.76
47.05 37.76
45.03 36.79
43.64 35.04
43.14 32.86
43.64 30.68
45.03 28.93
47.05 27.96
49.29 27.96
