75
47.29 25.89
48.32 25.89
49.34 25.89
50.37 25.89
51.39 25.89
52.42 25.89
52.42 27
52.42 28.11
52.42 29.22
52.42 30.33
52.42 31.44
51.39 31.44
50.37 31.44
49.34 31.44
48.32 31.44
47.29 31.44
47.29 30.33
47.29 29.22
47.29 28.11
47.29 27
85.87 49.67
76.61 49.67
77.23 47.36
78.93 45.66
81.24 45.04
83.56 45.66
85.25 47.36
63.21 31.18
37.25 35.38
59.34 1.62
72.93 46.61
96.34 14.73
96.05 16.08
95.24 17.2
94.04 17.9
92.66 18.04
91.35 17.61
90.32 16.69
89.75 15.42
89.75 14.04
90.32 12.77
91.35 11.85
92.66 11.42
94.04 11.56
95.24 12.26
96.05 13.38
86.86 4.13
86.94 6.29
87.02 8.45
87.1 10.61
87.18 12.77
87.26 14.93
78.07 3.82
79.51 3.82
80.96 3.82
82.4 3.82
82.4 6.79
82.4 9.75
82.4 12.72
80.96 12.72
79.51 12.72
78.07 12.72
78.07 9.75
78.07 6.79
72.7 8.41
73.36 9.91
74.02 11.41
74.68 12.91
75.34 14.41
76 15.91
44.64 25.18
46.3 25.18
47.95 25.18
49.61 25.18
51.26 25.18
