150
2.83 21.49
62.67 49.71
6.21 93.98
72.32 60.69
37.72 6.54
96.82 35.07
68.84 97.17
4.85 48.52
58.87 42.03
40.35 71.37
64.22 25.92
30.18 64.54
25.35 32.76
76.77 14.86
4.22 22.62
47.42 34.03
9.73 43.45
60.71 69.39
91.67 89.06
86.8 24.1
40.01 41.02
55.45 65.16
72.78 57.53
98.19 9.3
63.61 49.57
40.72 82.02
86.51 46.45
78.45 37.61
35.97 14.56
37.71 79.45
36.69 17.12
89.85 80.37
0.09 85.24
58.84 68.77
73.97 57.27
7.7 21.66
74.3 79.99
96.57 86.1
54.93 48.66
79.8 78.66
30.34 65.69
53.83 18.56
95.37 86.74
30.91 96.91
43.62 50.54
23.87 92.61
98.15 0.19
93.33 83.83
10.15 53.34
98.65 2.7
48.19 66.57
92.58 79.07
63.1 8.9
12.54 8.94
26.88 73.95
66.04 92.95
68.93 53.72
31.47 34.78
8.19 47.25
5 48.22
68.65 56.27
66.12 99.38
28.48 0.46
90.16 10.76
1.43 59.17
27.66 87.84
66.93 22.52
69.78 18.75
86.53 79.66
21.85 91.32
99.82 98.83
24.93 11.5
17.96 44.64
78.46 76.74
41.78 29.36
46.09 26.14
62.33 33.23
81.4 82.5
30.28 87.73
48.86 50.29
36.12 12.91
57.56 93.14
52.02 70.15
65.45 92.16
81.01 79.05
85.51 53.88
2.36 15.06
79.05 32.44
69.7 36.89
23.87 13.81
47.89 3.26
99.13 97.55
14.65 63.1
64.69 24.08
24.83 46.69
63.76 6.12
48.79 45.07
35.12 85.59
74.75 22.88
9.28 62.85
77.33 30
69.54 62.3
87.95 15.59
70.22 72.38
89.66 71.68
74.42 38.38
22.48 96.67
9.9 51.35
41.53 29.73
16.45 73.8
28.45 52.91
38.63 3.86
72.7 44.55
54.16 76.34
0.56 13.23
26.2 39.16
65.67 98.19
0.45 3.8
13.61 58.01
31.75 55.79
33.65 65.4
78.17 73.4
52.92 99.38
0.4 86.05
22.16 32.23
63.36 20.05
17.86 5.36
94.43 96.84
18.02 39.02
18.31 36.66
60.38 29.48
21.02 35.03
75.66 94.23
63.45 85.6
6.33 34.71
2.32 74.73
53.43 40.06
15.84 90.4
87.06 78.48
5.52 44.6
39.32 56.64
19.41 66.51
27.13 22.97
55.01 2.72
97.13 23.89
14.56 11.37
6.49 34.28
53.06 34.27
47.45 35.55
58.33 50.8
