500
28.52 46.38
29.29 72.42
94.35 86.58
16.27 61.32
86.35 61.91
14.74 11.9
44.28 43.47
76.52 28.27
25.25 5.8
71.45 9.11
22.19 89.87
63.91 77
52.62 3.56
51.95 92.78
41.88 57.36
93.36 87.24
93.62 50.61
50.31 71.29
51.46 82.3
66.97 62.21
53.47 10.27
70.05 16.86
81.2 71.88
25.34 84.36
95.64 6.07
39.16 60.51
74.69 51.75
49.25 45.35
82.05 6.73
43.46 70.32
3.63 74.45
91.98 72.04
56.41 31.42
81.61 70.54
95.28 38.12
89.54 79.4
92.38 22.55
43.87 84.07
7.86 25.07
46.01 43.63
88.12 11.82
88.24 86.34
7.38 28.45
80.17 24.24
54.97 57.42
88.7 70.15
10.63 87.39
65.84 51.06
42.35 69.93
29.13 41.12
46.6 81.52
94.79 14.34
69.18 40.69
12.78 66.87
18.95 21.47
17.34 29.67
48.55 10.62
78.51 35.74
0.08 16.42
30.49 51.34
64.96 69.28
36.98 69.61
53.83 92.37
45.29 7.36
20.39 68.31
57.53 35.87
96.41 6.85
65.13 43.54
45.23 2.87
1.78 10.29
29.74 15.7
18.03 61.4
2.64 97.46
65.98 16.81
76.25 64.77
22.51 85.43
83.2 92.6
36.19 70.72
22.7 67.94
42.06 30.1
49.91 30.42
99.03 97.45
86.16 46.5
11.14 91.44
10.51 68.45
49.72 7.94
45.7 21.18
65.86 9.29
92.36 76.19
24.61 74.12
23.05 10.1
6.39 1.23
66.69 91.95
34.68 71.72
1.98 56.24
28.95 97.59
53.81 81.15
75.64 27.35
96.24 80.55
90.44 52.21
29.34 71.47
37.39 27.86
9.15 27.76
46.86 90.09
81.09 89.48
57.26 92.93
97.51 27.43
94.93 73.89
54.89 97.09
60.71 69.26
24.39 62.52
23.95 50.05
7.93 73.4
10.08 41.92
19.46 2.59
66.85 17.17
18.23 94.86
53 19.16
48.68 78.14
60.96 3.21
23.74 28.32
97.62 95.45
45.32 19.64
68.31 23.11
3.67 2.66
64.12 37.15
24.33 46.9
4.34 89.65
84.07 96.69
63.68 0.91
96.96 67.52
21.56 73.53
24.75 70.21
14.59 50.78
51.24 37.44
49.01 76.22
89.95 33.88
16.86 44.63
1.67 37.1
19.43 40.21
75.55 35.17
61.24 4.53
66.08 38.32
9.98 15.01
87.03 22.01
80.23 73.97
46.2 22.32
47.52 21.44
76.48 10.75
2.04 79.31
2.96 89.84
54.87 43.31
55.67 42.03
44.08 67.69
83.24 6.61
12.28 86.74
42.37 63.8
17.14 60.51
72.12 96.44
71.61 39.52
42.64 90.76
58.57 24.81
20.91 89.41
39.74 68.31
56.86 47.35
92.84 73.07
72.37 71.22
41.48 24
74.52 81.43
58.7 41.42
1.34 3.13
53.8 88.73
54.97 93.64
86.58 40.53
40.22 56.38
38.53 49.53
1.65 30.82
28.06 61.59
91.48 14.53
71.54 86.64
15.38 75.07
16.68 42.46
59.97 40.8
41.19 1.3
4.2 35.17
46.25 29
74.56 13.65
17.84 10.75
12.57 28.91
6.21 67.38
66.61 30.35
57.62 49.68
88.04 61.15
40.09 30.81
20.35 79.08
53.25 33.04
32.72 10.87
34.1 19.65
67.09 34.18
38.94 75.63
57.2 31.39
22.93 53.92
31.4 41.62
23.17 31.79
94.81 97.03
93.86 65.16
33.82 51.19
43.45 70.96
64.59 66.08
30.35 39.11
52.37 98.82
28.97 13.84
1.05 34.86
15.37 41.07
42.57 85.13
90.86 78.25
35.31 48.23
18.58 72.37
35.03 94.85
77.88 20.14
43.84 14.58
93.69 75.81
57.16 0.81
16.73 96.8
96.03 55.76
83.29 2.4
2.73 39.31
18.31 29.37
50.5 21.54
17.54 34.69
71.76 4.19
55.41 83.06
34 63.41
12.39 91.73
80.52 67.23
29.05 54.68
31.27 67.82
50.9 24.55
46.81 10.52
44.3 74.25
96.12 10.16
65.98 83.13
54.63 49.53
78.21 97.96
40.52 37.14
61.58 78.11
47.27 39.33
32.21 89.68
50.54 3.48
71.53 87.29
40.06 10.33
28.68 40.78
7.22 8.82
16.44 92.41
16.3 6.94
69.02 20.25
65.45 6.68
38.3 77.72
35.89 17.27
52.09 79.9
53.19 24.53
6 83.38
89.02 58.21
4.7 20.46
82.76 16.42
3.82 83.02
92.72 84.46
79.65 28.99
29.53 45.95
77.59 4.05
30.63 93.4
31.07 12.54
82.12 71.97
35.06 54.05
77.39 30.19
78.93 57.72
96.99 14.02
3.72 37.8
56.95 37.7
0.11 29.27
97.75 96.43
70.59 70.43
49.38 90.53
37.85 84.37
58.16 21.02
66.11 67.18
19.92 95.07
59.76 26.02
75.27 71.11
27.08 85.47
17.98 51.57
11.36 45.26
98.14 95.33
58.46 8.9
58.63 65.71
60.83 39.55
43.25 37.27
49.84 81.64
17.01 55.66
76.82 53.39
25.54 21.23
32.17 96.79
27.47 28.37
34.32 46.69
32.01 55.68
42.89 34.67
41.46 39.25
47.43 91.15
17.36 57.24
16.11 2.51
94.89 65.02
51.19 30.19
68.52 73.46
70.47 41.53
56.03 20.78
61.64 10.8
2.89 39
95.78 48.49
67.32 38.36
64.48 51.46
8.66 78.44
20.15 98
70.99 61.28
12.02 96.3
85.28 7.56
93.23 6.4
71.74 12.24
63.93 85.8
83.69 31.59
98.66 99.8
65.35 48.64
5.18 89.91
95.87 41.61
0.19 82.93
55.18 80.1
71.52 3.88
0.43 35.13
93.74 94.41
20.03 84.93
24.97 52.37
98.41 98.68
75.66 72.77
95.89 59.43
86.94 56.7
35.31 91.47
91.27 61.98
96.16 88.92
61.76 48.4
73.45 39.3
44.92 71.65
86.57 24.3
69.57 39.72
15.31 56.52
50.64 82.1
76.84 81.25
83.53 12.04
61.24 53.5
5.02 29.88
68.63 91.01
96.25 10.05
97.78 4.94
14.95 74.5
50.88 26.91
85.24 74.74
27.21 66.15
99.45 51.95
89.56 66.4
41.34 39.14
34.26 90.34
64.35 25.58
69.92 50.05
57.83 72.36
74.98 80.81
95.44 99.32
53.42 99.17
55.7 16.6
21.32 59.85
29.66 27.99
70.88 92.16
89.39 48.43
26.85 7.63
50.34 48.63
73.34 53.57
46.73 44.78
64.32 7.32
52.99 99.7
51.19 59.59
6.54 88.23
33.63 22.96
68.11 71.59
7.94 30.82
97.72 46.69
48.71 10.85
43.12 11.63
69.2 93.97
12.05 20.61
23.4 87.41
26.23 13.35
19.35 48.23
36.32 7.33
85.82 7.18
5.02 16.23
10.69 73.6
79.2 56.16
65.79 49.23
52.21 64.07
98.88 76.31
43.2 75.7
80.9 69.82
32.4 64.53
91.01 20.44
21.84 29.03
13.22 64.54
72.46 20.4
97.8 96.52
23.4 96.61
30.71 93.61
40.21 21.67
41.25 69.64
87.53 64.7
49.15 80.64
12.09 11
38.7 97.27
11.71 14.81
56.15 97.36
12.8 42.1
51.01 7.91
