200
0.000000 48.339089 29.544506 41.108211 22.347880 34.033134 7.309071 41.851833 22.184972 24.116202 21.083990 10.905784 11.779542 49.771193 1.609978 27.570653 12.737463 38.208705 19.262318 5.158057 13.328676 1.367922 22.687474 28.251887 19.102267 42.646960 12.963209 22.948368 5.049466 14.209266 7.903637 28.354136 34.007628 5.154658 33.513457 15.932427 47.262995 3.421399 38.104413 34.926594 48.656598 46.932089 10.984490 39.270164 7.473855 17.595396 38.356322 25.601513 37.590719 37.012036 22.925508 8.452629 6.300637 40.498832 25.459835 13.011248 29.479024 36.879058 6.956594 42.916980 14.639501 31.316000 10.878581 38.618454 32.376890 29.643674 49.392102 22.122720 33.022961 9.780442 31.988659 44.912954 11.404884 19.297265 41.275506 48.576655 14.268164 34.923999 16.217492 37.489307 31.011531 2.827462 49.883684 24.474857 48.969691 15.088950 31.364962 38.459115 10.874532 24.127438 42.412322 40.466511 4.622168 14.127159 33.638648 7.008011 15.292619 9.568757 21.491772 14.901926 42.475672 29.201982 21.586923 17.764833 42.372329 35.915844 0.827041 1.472639 48.408658 48.863740 7.652298 14.971006 47.117356 13.107549 7.064404 22.896342 20.630069 13.937744 0.822358 12.783504 8.166891 4.430919 47.308281 15.047239 24.721831 17.934763 9.250013 1.467798 31.563122 22.092263 7.951231 37.374443 29.771155 10.503530 45.403361 9.686430 40.286218 22.036501 11.704658 44.984314 6.595105 12.898860 19.888435 4.226669 33.637326 44.919915 15.838062 40.646934 38.787640 34.831771 15.512097 22.065773 46.798006 11.074542 13.891566 0.830911 5.531210 45.287316 41.690899 28.527992 24.978023 3.723687 24.502527 12.455836 37.510480 16.123723 42.743383 44.178876 40.342907 3.520580 32.139689 38.929930 0.064862 39.318457 20.483058 26.532006 10.923466 2.863795 22.727978 33.717920 1.564568 26.893167 25.184954 12.056973 30.654216 22.312028 27.995074 22.364422 21.958671 10.755308 47.652254 26.203455 9.042971 37.219136 45.244785 33.927271 7.821060 48.308008 42.568208 0.077783 
48.339089 0.000000 13.017632 40.208683 27.930156 16.973599 4.809650 40.161757 44.098047 25.499251 36.933972 20.275842 49.956823 25.553573 44.725367 36.752839 29.098130 19.383667 10.828120 23.782334 30.008683 13.012132 40.816035 38.289502 29.075919 49.695483 35.633155 41.356734 42.573206 21.465481 46.613593 22.947380 18.709247 12.764311 4.614330 9.538470 22.213152 1.671493 18.037707 39.152150 10.942036 7.509161 37.731513 5.641132 3.097682 15.502194 14.424019 28.810147 33.029316 21.744126 9.664084 40.408366 17.628344 40.594617 26.213303 21.455079 47.656705 45.920315 45.654027 18.081247 13.073329 13.319570 8.921657 23.112540 46.716299 37.039775 7.966072 0.566137 20.383260 29.158546 16.170265 21.054053 45.159401 38.785783 27.901550 48.111052 22.310289 23.739494 23.151978 41.107946 44.540182 26.010286 48.769800 8.268794 22.337455 9.455296 25.223062 22.640360 14.960488 22.827234 1.375314 8.766690 7.366145 2.393388 34.254301 25.747691 3.971672 30.389667 48.838423 15.070102 35.506296 13.461809 48.421163 22.471882 48.675128 7.711684 44.861798 27.766619 37.619563 13.838979 25.262124 0.268082 12.479367 31.328488 16.320105 32.138751 21.824610 28.699168 5.517192 36.943285 5.039581 6.350121 24.633192 6.538601 29.570891 31.298205 16.650473 26.084572 27.498914 37.864146 24.454816 11.143148 28.833814 8.227245 0.036602 5.569413 19.927020 0.391313 47.850878 45.087834 1.356290 6.046340 35.931637 47.066571 20.316665 36.461952 31.098668 45.586656 47.930044 18.759362 9.524279 31.811932 47.171099 43.042521 1.132645 7.999660 39.687115 45.748766 36.309204 49.333260 34.945369 28.660290 40.546018 23.146622 10.584276 36.060266 2.709344 27.080201 36.906458 15.371836 2.396981 31.174273 26.178013 28.833990 41.396486 38.203831 42.234699 17.982043 32.878438 41.852329 27.044897 21.844168 7.877633 32.113069 26.040495 48.353352 12.264663 25.851507 9.381232 8.481103 10.507804 37.415819 10.744611 11.583029 15.372909 28.614642 6.943237 30.039232 1.028126 17.298023 
29.544506 13.017632 0.000000 25.466712 49.834565 0.197507 20.269287 3.051795 20.051447 40.571670 4.474069 26.794102 39.289155 28.856592 25.250696 10.331933 4.781912 35.312322 4.622270 44.595205 36.287513 15.277980 0.892670 20.374389 19.793981 29.279709 40.877974 13.565125 46.668492 33.634297 21.877376 27.932380 28.295992 21.974704 17.339741 34.099339 25.300975 17.585332 33.218510 45.110173 41.321099 26.567531 44.549802 0.753301 28.532541 12.400163 39.942342 11.626417 48.783149 4.656609 29.129357 0.033437 11.607413 37.765455 31.865109 15.348569 28.697730 45.750079 0.525985 40.447712 29.423261 3.786265 10.431478 41.636849 34.921302 49.270365 7.360457 35.426773 8.230323 34.546897 1.738946 22.992526 47.999520 8.096981 15.219659 28.192693 3.779315 22.097220 34.282904 40.961274 11.257577 9.357830 48.015296 22.937912 12.131389 7.079564 9.281785 33.944811 36.456818 5.907063 3.072279 4.276288 42.574719 31.162269 27.959706 10.395800 16.231117 33.248578 12.436360 32.596968 41.656289 12.693583 35.125293 29.355974 2.591582 22.761099 37.744073 38.822953 46.418718 25.334005 31.013004 18.658479 0.103570 28.496521 25.104155 43.207772 36.853730 19.431007 2.831215 30.033882 21.225495 36.312513 16.126013 37.740125 35.147518 18.870245 45.560478 30.170451 5.348114 34.217903 19.229047 20.925021 26.445437 34.995600 23.021072 26.141614 22.471751 15.479333 2.214692 48.705951 24.100009 49.731542 19.488251 31.242332 22.333871 3.907953 38.765088 45.251559 37.745630 20.995374 19.822139 41.674510 16.612957 45.989937 19.473114 27.132932 15.575329 22.470637 40.322076 35.528894 4.205719 7.740770 31.877239 40.576795 22.524151 26.011065 25.989801 31.816916 48.732711 8.864550 8.887589 18.610188 31.629528 16.945558 25.437024 42.382604 31.711661 17.865346 43.595497 7.124291 40.062292 42.281335 26.117922 37.578170 18.582477 37.587797 16.392314 47.102517 4.911478 47.678157 27.476038 12.483825 28.073945 22.155594 20.752941 35.021256 1.342392 16.067641 18.229236 19.295504 
41.108211 40.208683 25.466712 0.000000 6.090541 48.820412 28.116291 2.918642 12.989743 7.923885 29.419076 44.761549 46.505803 24.053806 20.391977 3.398807 0.774859 15.126196 24.772704 46.328505 0.445025 34.562915 6.959504 33.015548 3.154102 7.606063 22.677838 30.033821 46.352138 26.077737 43.420563 40.405452 37.112794 1.296322 18.342604 15.930134 47.270629 31.226900 36.342364 30.266036 25.122012 4.307487 2.112730 16.308317 6.993681 33.207421 0.261557 7.607020 9.140029 47.784951 1.271879 28.843845 24.260301 44.933326 39.714350 41.133665 39.654906 40.096682 2.549073 14.310865 30.366059 14.517353 12.031715 23.718648 1.181302 3.289859 31.824409 27.243497 37.609784 4.519079 43.166666 47.875599 13.992773 13.167283 12.798492 0.531619 2.914475 12.939641 35.108184 16.597358 23.432049 38.556422 49.465435 3.459967 39.638476 2.778088 33.784629 27.674349 32.744341 40.578506 25.242236 21.258285 36.780167 0.502869 44.105621 24.469621 35.464694 19.545550 16.690215 12.036761 0.075415 48.673357 49.772707 29.612573 43.137135 13.271606 36.551782 6.886694 17.345929 33.189084 3.971599 5.264486 32.497738 32.269685 39.518691 3.615725 3.934023 1.564951 41.684813 0.636086 13.998955 41.805321 45.177190 41.406654 40.768835 3.582873 49.826744 38.892739 49.193448 26.974554 36.721040 14.814290 29.322267 39.796839 32.961820 27.041715 16.292440 1.146041 21.241866 28.792474 20.163913 16.894676 3.133740 32.319941 47.536899 47.288155 45.345005 21.652342 24.931250 2.400766 1.854088 43.100419 48.059651 32.679908 6.754934 27.923239 4.668521 15.750059 20.408039 37.593685 47.222946 26.143275 36.146067 33.285023 26.695592 20.129266 14.883436 25.405443 19.321402 48.562133 38.692453 40.327195 25.125519 49.621099 16.931179 38.460961 47.744058 38.060304 15.251415 2.885347 16.445940 18.976214 6.741513 20.754276 26.283848 32.092938 26.459942 6.905130 21.992757 21.617158 20.388945 13.475322 13.225958 9.447688 8.147061 34.760193 38.213039 49.380115 40.880776 13.204401 
22.347880 27.930156 49.834565 6.090541 0.000000 20.082513 5.184969 22.835263 7.534469 41.556195 4.593546 26.863387 17.942506 35.360152 15.186487 44.392978 24.036708 48.771383 2.517375 12.111061 30.168404 4.692773 45.833007 40.333705 35.289083 46.882750 36.448901 4.394827 23.001770 33.554623 47.055873 5.402969 29.006076 3.272374 18.148965 45.992251 37.319287 32.570966 34.720153 35.191991 26.056651 41.452518 44.751536 14.486462 34.549431 32.997137 30.470506 11.475192 11.432065 37.836527 49.856036 9.033649 12.429428 30.891540 23.154745 3.067327 16.936736 5.194431 11.498327 21.822594 43.690748 30.151188 15.897101 24.885560 25.088620 34.749971 18.072605 28.224079 11.238828 3.393821 17.753662 19.218784 32.036120 17.010298 47.893213 7.058644 17.572564 3.835643 34.063069 24.558518 27.987492 47.790317 38.780667 23.491677 36.559261 19.533167 17.789686 27.201106 10.756863 40.519744 19.141335 27.650812 39.473750 40.335369 23.689690 14.711817 17.008390 40.268509 29.492956 13.347399 26.793559 45.229056 46.557597 34.192496 21.547933 37.764481 20.581207 48.597651 25.559525 0.194749 40.334124 31.105532 21.854093 35.831904 9.675018 41.097079 49.793400 41.341641 35.822135 13.917125 18.102042 47.346895 29.708527 21.108575 15.468153 2.267158 11.296042 34.463824 31.255128 7.137805 29.827985 14.974767 43.601082 9.548161 49.891969 2.646846 2.497032 49.683123 7.045144 16.095169 40.266011 22.604476 3.892373 15.833403 41.922783 48.352732 26.276639 6.133357 26.172595 34.053829 13.651504 10.487229 29.708049 42.260613 15.622878 31.517498 3.415365 0.368326 21.707209 6.895670 25.249739 21.254626 3.570731 42.808906 30.310275 39.878309 23.993090 48.847580 49.175250 45.982813 18.890537 49.292181 35.619411 8.769919 0.849591 16.248357 47.586998 9.878003 10.020759 44.579782 27.168197 3.730997 27.046582 4.484343 29.245011 7.824716 15.904955 28.066604 22.348628 28.490662 32.500834 15.137727 35.828489 43.152766 38.244433 6.057603 36.529884 6.899699 46.769643 35.128534 
34.033134 16.973599 0.197507 48.820412 20.082513 0.000000 49.398800 14.282487 39.980600 6.300260 43.621979 41.405325 4.267258 18.363936 10.736516 32.366391 49.749526 48.327677 36.932255 41.797617 12.932823 8.814191 11.365735 23.025833 1.372036 26.083070 8.940148 34.796133 32.547274 16.942125 23.632602 6.689958 39.422701 34.080820 39.812305 4.096309 46.805795 18.695914 18.930625 23.129393 30.728785 15.399468 25.900926 33.377280 16.896756 13.971164 31.109374 7.181413 14.843122 3.204068 24.002742 43.121087 2.864588 47.350080 44.217652 48.538478 22.938352 24.533189 37.846791 24.244499 16.591374 41.855285 38.116035 39.274177 9.324077 20.824872 27.155731 37.220607 41.579741 1.043886 30.931484 3.083878 2.733589 16.980774 41.742678 33.419235 38.802211 4.759683 33.035285 8.612107 35.177665 1.582191 46.831229 41.685169 42.891112 39.239692 39.040001 26.274991 22.901994 17.110547 2.846472 28.894375 17.227730 39.926017 46.617713 18.028414 27.628854 11.841878 18.934757 47.384924 20.944382 5.947513 46.193114 43.850832 4.191027 32.679507 19.834895 15.497120 26.069296 43.512657 16.151410 40.243242 21.992754 21.851765 6.083193 15.407960 43.697072 31.698181 47.473740 37.699163 18.921937 5.500453 9.880023 48.599941 16.594493 1.690936 45.497178 10.748081 47.027369 34.045818 5.928298 6.402737 2.929729 14.649856 0.264719 9.727175 5.940750 14.972362 39.040000 13.199415 5.601730 29.192174 45.117038 9.508583 28.394985 20.781796 37.217326 2.632042 43.944379 38.296453 8.061767 43.527369 13.106457 3.566324 21.797035 48.921805 47.722575 19.858535 39.157554 0.396548 19.357626 48.140891 46.737153 17.420431 16.529224 22.038085 23.068792 20.095387 22.568417 22.652392 9.407858 49.745793 37.456147 8.002303 41.595727 20.965057 37.702843 1.522969 5.088084 10.017329 20.116766 24.958982 5.104301 29.258309 40.286066 38.102451 8.301599 26.705897 25.151519 29.137625 32.384592 19.889793 39.494222 32.231936 48.531736 28.033620 44.315760 45.278766 26.362802 3.455746 
7.309071 4.809650 20.269287 28.116291 5.184969 49.398800 0.000000 15.357853 18.657268 28.240158 8.448296 8.989085 40.873896 46.346360 3.855798 6.571256 9.040882 42.854430 32.863161 39.560264 21.111792 24.546872 17.906032 7.990912 19.530601 16.922800 17.231781 16.067747 19.305394 25.365794 29.119722 16.159405 33.605199 10.917669 0.746320 27.088275 46.922630 41.739283 29.520561 2.272996 3.239310 43.192551 44.135343 15.796108 22.625051 8.906825 22.292599 16.321714 0.505219 3.515260 41.832827 36.362784 22.736575 17.247067 14.962671 6.130953 45.303956 45.975056 25.569427 1.259613 35.389477 48.202798 30.058298 30.264086 48.827043 17.027445 24.404673 43.271421 36.002968 35.645470 0.162429 37.802264 16.441812 39.099440 6.782064 35.151152 12.114698 3.447581 8.088108 38.974148 41.658918 30.275670 40.690238 48.089331 15.874794 46.605898 28.113867 10.616679 7.470443 45.451902 25.759824 36.810636 38.901999 39.917795 24.700464 26.256482 16.744225 42.047012 25.859326 28.765953 15.631349 1.268707 15.855000 30.383960 49.361157 46.795675 1.291106 24.116276 38.207420 19.736812 13.873843 10.807062 41.657591 22.540361 23.531881 22.419523 46.353200 9.810718 34.899027 12.945181 15.134622 12.934477 38.883022 37.014486 28.806694 43.484013 26.880927 49.193380 26.419260 13.274233 20.137370 27.470953 47.491518 16.375768 17.413339 44.669145 24.516489 38.880405 19.606020 0.782910 0.868076 2.093608 13.076444 49.853791 0.856573 8.266010 20.977723 7.616789 6.166379 48.227639 5.521449 21.171384 13.870691 40.711125 45.307161 36.339740 43.752522 6.818703 0.668040 6.752007 32.655428 7.386902 40.107865 7.492229 32.946632 43.236955 45.614427 49.885985 1.339414 33.259124 6.647987 11.079546 7.077630 36.731198 20.854637 38.342736 32.978220 22.249425 23.178467 18.186470 7.294648 19.324560 18.188854 13.654388 22.662541 43.962650 20.720933 33.962982 35.641731 38.569861 31.377906 2.279679 37.536515 29.358370 19.741809 44.609951 7.925080 40.883014 39.122650 38.101392 
41.851833 40.161757 3.051795 2.918642 22.835263 14.282487 15.357853 0.000000 32.179356 49.913343 13.430175 35.282344 20.127420 33.322343 6.957432 5.627205 39.392108 48.706496 14.120132 13.993333 3.204621 47.471945 42.410318 37.325905 22.576955 6.112674 41.159313 46.334264 34.847881 33.676919 36.164783 36.912294 46.932847 5.850246 27.697336 8.809807 0.205920 17.371241 45.892961 45.057575 41.651641 49.799021 27.483631 7.196826 43.284878 20.313162 2.642649 41.873834 23.639137 43.586525 12.061450 33.602765 28.667939 15.831822 36.900931 10.479918 19.318649 49.851948 11.137324 25.178844 8.622318 43.180953 48.214956 46.285356 15.650771 14.836144 43.679849 22.450803 30.234367 25.649958 6.957959 30.174028 18.176168 0.691128 13.363722 23.496456 41.763421 10.499630 0.658768 35.506505 47.621127 40.600371 41.354706 23.160059 47.883382 8.929582 43.729824 17.066332 18.784951 24.058322 23.861389 42.378200 16.963869 45.150385 26.477538 46.304820 30.772920 17.037879 13.969380 19.035003 24.918574 30.731933 27.962868 36.130196 42.737062 22.666607 4.274500 5.930461 6.005551 5.725020 41.018309 10.817808 4.963465 20.959824 4.154368 22.923052 21.659275 41.137116 22.779724 19.156873 20.026909 14.670812 36.152521 35.221567 27.671439 8.336465 2.824222 24.454221 38.734348 38.627749 33.126914 30.644624 1.721624 35.657610 25.877087 23.428844 8.730402 43.687301 32.213122 20.700498 13.821010 25.362587 40.179900 32.553460 47.804266 46.647606 15.260937 48.037759 28.183722 46.752949 18.655583 16.599107 33.326089 17.924381 33.533568 31.733874 19.013117 48.875845 24.531531 46.205448 44.437385 26.627843 3.179413 15.079709 46.843708 41.253627 20.561647 23.537366 45.565600 2.416915 29.731778 46.215471 15.057835 39.515015 32.509003 29.940007 1.632769 6.574846 40.426567 49.653934 0.178523 41.605838 15.381245 31.329962 36.034694 43.266342 15.233013 7.073943 32.410003 47.527429 39.598245 19.342104 42.471825 38.957242 39.914597 34.978617 7.003044 41.167832 26.206569 49.538966 
22.184972 44.098047 20.051447 12.989743 7.534469 39.980600 18.657268 32.179356 0.000000 18.626506 3.762540 20.586045 1.255560 14.712584 28.129471 49.820905 2.336106 14.514326 7.216780 41.468586 17.938535 27.141093 7.388990 37.087687 3.333906 14.897313 1.492109 43.252721 32.314710 7.255129 38.626232 33.013144 48.514817 32.692567 44.410053 46.422111 14.888646 22.794304 30.457415 1.522446 48.690663 8.324140 13.262764 6.222524 14.574291 18.847565 5.434311 25.875278 10.929028 42.820492 23.363724 19.823098 33.288730 22.719443 42.099482 5.173957 31.643488 22.527408 18.416891 10.349940 27.626298 8.846309 17.305536 27.139739 7.308190 22.356666 6.135372 3.335669 9.039675 21.946664 26.003590 39.338075 8.844188 12.602342 47.224078 14.236919 33.414293 5.910864 48.652007 48.763232 43.996389 25.391952 49.946429 14.007540 42.198197 37.806851 5.809676 42.518727 42.016372 37.974645 15.508240 31.412804 1.890271 0.238268 9.555274 46.104543 27.779734 31.038606 32.019485 13.681787 14.040433 46.669934 25.973047 8.698212 11.353862 34.310879 30.160864 40.865384 43.424449 29.824396 45.396202 26.654190 28.348106 24.881405 2.866355 37.217857 10.940755 22.014878 26.936216 6.930771 41.183058 13.303712 43.430013 3.777591 31.012634 1.347136 40.168796 31.110739 20.746018 10.109816 16.371033 12.260826 14.937668 16.134394 35.120458 1.424356 13.461900 0.904966 42.707660 33.300137 7.877360 33.853665 21.725721 43.009961 17.256757 29.487710 11.241293 7.867362 38.619558 28.203246 7.903985 34.466764 12.196122 30.083171 23.911071 7.648536 43.526381 14.959119 12.268757 32.392419 3.071129 41.439137 24.871454 44.295510 23.371107 26.493209 45.412751 12.607447 47.263948 23.080848 34.777072 30.496316 11.767036 7.779041 47.802029 37.766707 4.014776 32.326029 21.232424 33.100521 31.966448 8.109216 0.872452 41.611462 23.556207 40.703228 49.919815 28.224904 38.275869 2.482682 16.703266 42.702376 12.132754 36.413063 33.873545 6.591369 14.147261 45.070093 26.050271 9.332722 
24.116202 25.499251 40.571670 7.923885 41.556195 6.300260 28.240158 49.913343 18.626506 0.000000 14.631519 49.934784 39.347439 21.956628 26.902710 30.345828 6.658132 13.062702 27.649235 14.408420 19.406038 47.977637 15.972548 15.435193 1.045496 32.025994 42.307563 2.651952 47.228468 13.042197 49.263028 37.431810 31.543226 2.978294 45.727335 10.878372 4.459135 40.197683 10.760850 24.907172 31.951022 18.955176 43.817237 2.541890 39.966982 12.608686 45.703957 11.376672 12.941274 35.437884 40.585212 41.737282 35.415555 19.490844 25.801367 35.888262 5.906404 42.870950 43.664683 24.805658 27.020259 4.858398 45.937510 13.980776 22.325106 23.351965 34.251998 1.654655 10.271791 44.369397 10.983802 18.495740 43.633964 49.189434 1.510092 3.786340 3.784263 13.633154 46.829894 35.922139 10.263151 21.170862 41.626173 31.128120 44.996020 18.013885 11.792566 23.590880 14.217239 36.105104 46.060318 17.080630 49.801868 0.788794 21.551058 11.553152 29.886519 39.905262 0.901485 37.280829 39.723798 37.624859 33.911527 46.819930 24.562557 35.415187 23.022220 4.982267 5.194331 13.758323 26.706764 22.205484 43.953240 40.597698 30.219658 0.727884 31.633452 14.887116 23.853571 26.798848 42.156579 9.798675 40.121630 1.355963 34.981276 4.888895 18.758582 28.420706 47.356105 31.389105 41.392955 18.694129 6.934455 19.431303 30.595142 0.315306 12.111878 46.102148 21.011765 14.465216 28.195630 37.648235 42.761636 1.859849 45.809082 31.394024 24.970909 11.472887 38.842093 7.278546 17.571468 32.344566 13.002389 25.674715 1.579268 46.020376 13.224447 6.171385 42.603956 40.304640 4.320330 27.463497 32.811779 23.248529 39.985121 23.800895 13.090291 11.405588 32.087154 18.017401 44.438831 34.344474 26.501568 38.093054 41.505764 46.368747 38.251011 28.583581 47.090954 7.209648 41.589833 47.180529 2.983088 35.101614 14.366682 2.033406 17.095502 45.756036 39.757258 43.315435 18.085794 5.882104 23.587829 39.167988 22.845702 9.783740 41.796293 11.539795 28.894093 44.711249 
