75
53.04 35.16
52.25 38.1
50.11 40.24
47.17 41.03
44.24 40.24
42.09 38.1
41.3 35.16
42.09 32.23
44.24 30.08
47.17 29.29
50.11 30.08
52.25 32.22
50.89 23.61
51.62 23.61
52.35 23.61
53.08 23.61
53.81 23.61
54.54 23.61
54.54 24.72
54.54 25.84
54.54 26.95
54.54 28.07
54.54 29.18
53.81 29.18
53.08 29.18
52.35 29.18
51.62 29.18
50.89 29.18
50.89 28.07
50.89 26.95
50.89 25.84
50.89 24.72
98.3 35.75
95.48 35.07
92.66 34.39
89.84 33.71
87.02 33.03
49.02 44.04
86.29 1.54
11 1.29
46.47 28.18
99.76 11.06
4.73 25.4
38.71 38.84
39.87 41.01
41.03 43.18
42.19 45.35
43.35 47.52
44.51 49.69
57.98 23.23
58.82 21.2
59.66 19.17
48.93 23.64
1.19 20.61
29.57 9.39
97.31 34.05
96.79 36.31
95.34 38.13
93.25 39.14
90.93 39.14
88.84 38.13
87.39 36.31
86.87 34.05
87.39 31.79
88.84 29.97
90.93 28.96
93.25 28.96
95.34 29.97
96.79 31.79
31.83 39.44
34.41 42.18
36.99 44.92
39.57 47.66
70.61 20.5
69.22 19.35
