50
62.7 6.19
60.84 4.08
58.98 1.97
85.57 37.25
86.88 37.25
88.2 37.25
89.51 37.25
90.82 37.25
90.82 38.41
90.82 39.58
90.82 40.74
90.82 41.9
89.51 41.9
88.2 41.9
86.88 41.9
85.57 41.9
85.57 40.74
85.57 39.57
85.57 38.41
75.69 6.53
77.45 6.53
79.21 6.53
80.96 6.53
82.72 6.53
82.72 7.26
82.72 7.98
82.72 8.71
82.72 9.43
80.96 9.43
79.21 9.43
77.45 9.43
75.69 9.43
75.69 8.71
75.69 7.98
75.69 7.26
9.1 42.68
10.14 42.68
11.18 42.68
12.21 42.68
13.25 42.68
14.29 42.68
14.29 44.61
14.29 46.53
14.29 48.46
9.1 48.46
9.1 46.53
9.1 44.61
10.6 38.09
12.36 38.09
14.11 38.09
