50
43.07 19.76
40.94 20.59
38.81 21.42
36.68 22.25
98.84 12.95
97.15 13.76
95.27 13.76
93.58 12.95
92.41 11.48
91.99 9.65
92.41 7.82
93.58 6.35
95.27 5.54
97.15 5.54
98.84 6.35
98.53 15.61
99.5 15.61
99.5 24.91
98.53 24.91
98.53 23.05
98.53 21.19
98.53 19.33
98.53 17.47
17.61 22.69
18.7 22.69
19.8 22.69
20.9 22.69
21.99 22.69
21.99 24.62
21.99 26.56
21.99 28.49
21.99 30.42
20.9 30.42
19.8 30.42
18.7 30.42
17.61 30.42
17.61 28.49
17.61 26.56
17.61 24.62
95.11 15.73
96.78 15.73
98.45 15.73
98.45 23.93
96.78 23.93
95.11 23.93
95.11 22.29
95.11 20.65
95.11 19.01
95.11 17.37
60.01 43.42
