50
54.54 30.32
54.14 32.2
53.01 33.75
51.35 34.71
49.44 34.91
47.61 34.32
46.18 33.04
45.4 31.28
45.4 29.36
46.18 27.6
47.61 26.32
49.44 25.73
51.35 25.93
53.01 26.89
54.14 28.44
27.19 15.78
26.69 17.65
25.32 19.03
23.44 19.53
21.57 19.03
20.19 17.65
19.69 15.78
20.19 13.91
21.57 12.53
23.44 12.03
25.32 12.53
26.69 13.9
96.39 40.38
96.2 41.27
95.66 42.01
94.87 42.47
93.96 42.57
93.09 42.29
92.41 41.67
92.04 40.84
92.04 39.92
92.41 39.09
93.09 38.47
93.96 38.19
94.87 38.29
95.66 38.75
96.2 39.49
94.67 1.34
9.23 4.19
47.34 29.33
64.93 2.2
64.15 10.9
39.31 46.16
24.89 46.69
38.38 6.22
