100
16.07 19.52
69.88 17.81
32.44 48.54
68.63 18.93
59.71 21.7
8.64 14.88
4.04 6.63
6.37 6.63
8.7 6.63
11.03 6.63
11.03 9.52
11.03 12.41
11.03 15.3
8.7 15.3
6.37 15.3
4.04 15.3
4.04 12.41
4.04 9.52
94.39 48.75
92.44 48.28
90.49 47.81
68.74 33.77
86.21 33.44
61.22 5.6
35.78 28.68
65.05 20.84
67.28 23.33
69.51 25.82
71.74 28.31
0.31 2.46
2.09 2.46
3.87 2.46
5.65 2.46
7.43 2.46
9.21 2.46
9.21 3.49
9.21 4.53
9.21 5.56
9.21 6.6
9.21 7.63
7.43 7.63
5.65 7.63
3.87 7.63
2.09 7.63
0.31 7.63
0.31 6.6
0.31 5.56
0.31 4.53
0.31 3.49
90.66 30.72
90.43 31.66
89.78 32.39
88.87 32.74
87.91 32.62
87.11 32.07
86.66 31.21
86.66 30.23
87.11 29.37
87.91 28.82
88.87 28.7
89.78 29.05
90.43 29.78
71.48 9.84
72.9 9.84
74.32 9.84
75.74 9.84
77.16 9.84
78.58 9.84
78.58 10.81
78.58 11.78
78.58 12.75
78.58 13.72
78.58 14.69
77.16 14.69
75.74 14.69
74.32 14.69
72.9 14.69
71.48 14.69
71.48 13.72
71.48 12.75
71.48 11.78
71.48 10.81
2.59 36.32
94.46 38.37
78.15 22.66
52.1 19.48
37.85 34.41
35.66 32.01
33.47 29.61
20.4 43.19
19.69 45.83
17.77 47.75
15.13 48.46
12.5 47.75
10.57 45.83
9.86 43.19
10.57 40.56
12.5 38.63
15.13 37.92
17.77 38.63
