100
81 1.74
80.15 4.64
77.86 6.62
74.87 7.06
72.11 5.8
70.48 3.25
70.48 0.23
21.42 15.49
20.09 17.82
18.76 20.15
17.43 22.48
94.57 1.31
14.87 17.26
68.2 18.71
5.91 2
72.11 35.4
97.81 1.41
75.17 49.48
89.3 8.67
51.17 17.87
56.76 21.1
91.8 2.8
38.41 36.35
39.94 36.35
41.47 36.35
43 36.35
44.53 36.35
44.53 38.7
44.53 41.06
44.53 43.41
44.53 45.76
43 45.76
41.47 45.76
39.94 45.76
38.41 45.76
38.41 43.41
38.41 41.06
38.41 38.7
22.44 9.87
21.86 9.98
21.28 10.09
20.7 10.2
35.01 13.61
10.04 31.51
82.06 30.01
52.61 49.31
80.59 49.95
81.95 10.56
93.26 41.53
92.79 43.45
91.47 44.94
89.62 45.64
87.65 45.4
86.02 44.28
85.1 42.52
85.1 40.54
86.02 38.78
87.65 37.66
89.62 37.42
91.47 38.12
92.79 39.61
57.38 17.95
57.01 19.57
55.98 20.87
54.48 21.59
52.82 21.59
51.32 20.87
50.29 19.57
49.92 17.95
50.29 16.33
51.32 15.03
52.82 14.31
54.48 14.31
55.98 15.03
57.01 16.33
39.59 6.5
40.46 9.2
41.33 11.9
42.2 14.6
21.18 3.23
21.97 3.23
22.76 3.23
23.55 3.23
24.34 3.23
25.13 3.23
25.13 4.77
25.13 6.3
25.13 7.84
25.13 9.37
25.13 10.91
24.34 10.91
23.55 10.91
22.76 10.91
21.97 10.91
21.18 10.91
21.18 9.37
21.18 7.84
21.18 6.3
21.18 4.77
4.74 22.43
