100
53.72 43.47
55.66 43.47
57.59 43.47
59.53 43.47
61.46 43.47
61.46 45.88
61.46 48.28
53.72 48.28
53.72 45.88
75.1 10.99
77.79 10.99
80.48 10.99
83.17 10.99
83.17 12.47
83.17 13.96
83.17 15.44
80.48 15.44
77.79 15.44
75.1 15.44
75.1 13.96
75.1 12.47
50.25 38.78
49.72 40.95
48.23 42.62
46.14 43.42
43.92 43.15
42.08 41.88
41.05 39.9
41.05 37.66
42.08 35.68
43.92 34.41
46.14 34.14
48.23 34.94
49.72 36.61
86.05 31.35
87.95 12.21
32.8 4.79
19.84 30.56
43.53 33.03
71.97 19.16
68.76 46.07
69.89 45.92
71.02 45.77
95.92 44.84
59.83 32.27
85.75 14.26
34.83 1.04
25.4 25
26.85 25
28.3 25
29.75 25
31.2 25
31.2 26.56
31.2 28.12
31.2 29.67
31.2 31.23
29.75 31.23
28.3 31.23
26.85 31.23
25.4 31.23
25.4 29.67
25.4 28.12
25.4 26.56
28.29 6.92
28.07 7.89
27.45 8.67
26.55 9.1
25.55 9.1
24.65 8.67
24.03 7.89
23.81 6.92
24.03 5.95
24.65 5.17
25.55 4.74
26.55 4.74
27.45 5.17
28.07 5.95
11.59 44.47
12.46 44.44
13.33 44.41
31.14 43.94
30.42 44.27
29.7 44.6
28.98 44.93
28.26 45.26
51.44 46.24
69.48 33.86
39.41 49.92
98 1.94
34.24 22.86
86.51 23.34
86.23 2.43
70.47 0.2
73.44 2.11
76.41 4.02
79.38 5.93
82.35 7.84
16.23 38.54
89.85 0.4
59.26 18.39
