100
30.09 21.5
31.25 21.5
32.41 21.5
33.57 21.5
34.73 21.5
35.89 21.5
35.89 22.93
35.89 24.36
35.89 25.78
35.89 27.21
35.89 28.64
34.73 28.64
33.57 28.64
32.41 28.64
31.25 28.64
30.09 28.64
30.09 27.21
30.09 25.78
30.09 24.36
30.09 22.93
39.16 23.87
99.44 0.03
87.69 13.98
38.14 21.53
69.65 22.59
56.34 24.99
49.79 12.39
63.61 3.01
5.09 22.51
90.1 43.96
36.23 6.13
39.92 11.25
85.1 31.67
85.07 31.41
85.04 31.15
85.01 30.89
84.98 30.63
59.91 14.6
59.44 16.66
58.13 18.31
56.22 19.22
54.12 19.22
52.21 18.31
50.9 16.66
50.43 14.6
50.9 12.54
52.21 10.89
54.12 9.98
56.22 9.98
58.13 10.89
59.44 12.54
33.28 31.29
33.99 31.51
34.7 31.73
35.41 31.95
88.43 44.93
90.85 44.93
93.27 44.93
95.68 44.93
98.1 44.93
98.1 46.96
98.1 49
88.43 49
88.43 46.96
8.75 41.57
10.21 40.33
11.67 39.09
13.13 37.85
14.59 36.61
16.05 35.37
52.11 12.31
51.8 13.4
51.49 14.49
51.18 15.58
83.24 13.13
81.73 14.97
80.22 16.81
78.71 18.65
77.2 20.49
75.69 22.33
35.3 35.29
50.27 41.7
44.52 47.88
19.26 24.94
78.1 35.88
62.83 47.97
64.18 49.72
66.22 49.72
68.27 49.72
70.31 49.72
22.64 25.31
24.45 27.49
26.26 29.67
28.07 31.85
29.88 34.03
31.69 36.21
33.5 38.39
10.39 29.45
9.84 31.88
8.28 33.83
