100
62.45 37.15
72.62 35.67
99.07 34.24
58.33 22.48
58.33 21.69
58.33 20.9
58.33 20.11
58.33 19.32
95.09 24.96
94.38 27.13
92.53 28.48
90.25 28.48
88.4 27.13
87.69 24.96
88.4 22.79
90.25 21.44
92.53 21.44
94.38 22.79
48.17 29.84
47.84 31.06
46.95 31.95
45.73 32.28
44.51 31.95
43.62 31.06
43.29 29.84
43.62 28.62
44.51 27.73
45.73 27.4
46.95 27.73
47.84 28.62
26.27 23.88
32.48 2.93
75.21 33.49
6.9 47.94
21.49 27.5
51.91 43.63
1.96 28.39
83.62 20.74
82.84 23.39
80.76 25.2
78.02 25.59
75.51 24.44
74.02 22.12
74.02 19.36
75.51 17.04
78.02 15.89
80.76 16.28
82.84 18.09
33.04 43.53
69.61 34.47
39.8 5.4
33.89 26.96
96.12 33.81
70 47.09
87.57 2.28
63.72 19.49
63.27 21.3
62.04 22.7
60.29 23.36
58.44 23.14
56.9 22.08
56.03 20.42
56.03 18.56
56.9 16.9
58.44 15.84
60.29 15.62
62.04 16.28
63.27 17.68
5.92 3.03
5.26 5.28
3.48 6.82
1.16 7.16
5.26 0.78
10.45 10.55
12.35 10.55
14.24 10.55
16.14 10.55
16.14 13.66
16.14 16.78
16.14 19.89
14.24 19.89
12.35 19.89
10.45 19.89
10.45 16.78
10.45 13.66
48.13 25.13
47.3 22.92
46.47 20.71
45.64 18.5
44.81 16.29
43.98 14.08
32.09 28.57
75.62 25.32
1.64 36.21
62.06 33.38
34.94 22.91
59.21 25.29
37.25 47.3
38.9 47.3
40.56 47.3
