100
17.76 23.53
19.5 23.53
21.25 23.53
22.99 23.53
22.99 26.6
22.99 29.67
22.99 32.74
21.25 32.74
19.5 32.74
17.76 32.74
17.76 29.67
17.76 26.6
42 37.88
44.49 37.52
46.98 37.16
61.25 20.83
58.86 18.2
56.47 15.57
54.08 12.94
51.69 10.31
49.3 7.68
46.91 5.05
24.31 47.91
23.84 49.98
15.26 49.98
14.79 47.91
15.26 45.84
16.58 44.19
18.49 43.27
20.61 43.27
22.52 44.19
23.84 45.84
19.66 37.88
18.76 35.36
17.86 32.84
16.96 30.32
16.06 27.8
15.16 25.28
14.26 22.76
47.71 15.52
36.82 40.61
2.29 20.82
98.66 0.64
51.65 31.98
48.4 5.87
76.81 4.25
3.25 4.64
5 4.64
6.76 4.64
8.51 4.64
10.26 4.64
10.26 5.61
10.26 6.59
10.26 7.57
10.26 8.54
8.51 8.54
6.76 8.54
5 8.54
3.25 8.54
3.25 7.57
3.25 6.59
3.25 5.61
45.88 1.14
48.66 1.14
51.45 1.14
54.23 1.14
54.23 1.94
54.23 2.73
54.23 3.53
51.45 3.53
48.66 3.53
45.88 3.53
45.88 2.73
45.88 1.94
1.49 13.01
67.18 11.48
5.56 23.67
91.17 18.96
21.47 46.95
98.23 10.99
61.95 42.24
61.4 44.48
59.87 46.21
57.71 47.02
55.42 46.75
53.52 45.44
52.45 43.39
52.45 41.09
53.52 39.04
55.42 37.73
57.71 37.46
59.87 38.27
61.4 40
50.36 29.82
51.14 29.75
51.92 29.68
52.7 29.61
53.48 29.54
54.26 29.47
55.04 29.4
