50
51.15 7.15
52.63 9.03
54.11 10.91
55.59 12.79
57.07 14.67
58.55 16.55
18.06 5.3
25.98 16.85
88.69 35.39
32.2 43.35
80.06 2.64
80.54 2.64
81.02 2.64
81.5 2.64
81.98 2.64
82.46 2.64
82.46 3.29
82.46 3.94
82.46 4.59
82.46 5.24
82.46 5.89
81.98 5.89
81.5 5.89
81.02 5.89
80.54 5.89
80.06 5.89
80.06 5.24
80.06 4.59
80.06 3.94
80.06 3.29
78.94 13.74
78.55 15.44
77.47 16.8
75.9 17.55
74.16 17.55
72.59 16.8
71.51 15.44
71.12 13.74
71.51 12.04
72.59 10.68
74.16 9.93
75.9 9.93
77.47 10.68
78.55 12.04
85.3 11.68
26.97 48.87
21.72 48.33
35.84 47.25
35.59 48.34
34.89 49.22
