50
98.1 15.58
99.69 15.58
99.69 19.53
98.1 19.53
98.1 18.21
98.1 16.9
32.54 38.53
31.44 36.53
30.34 34.53
29.24 32.53
28.14 30.53
47.03 5.67
48.81 8.12
50.59 10.57
52.37 13.02
54.15 15.47
55.93 17.92
57.71 20.37
15.57 34.45
15.29 36.01
15.01 37.57
14.73 39.13
14.45 40.69
94.83 41.72
96.98 41.72
99.13 41.72
99.13 44.7
96.98 44.7
94.83 44.7
94.83 43.71
94.83 42.71
33.6 13.97
35.75 13.97
37.9 13.97
40.05 13.97
40.05 14.86
40.05 15.76
40.05 16.65
37.9 16.65
35.75 16.65
33.6 16.65
33.6 15.76
33.6 14.86
29.16 10.16
58.58 20.73
46.01 32.38
86.75 21.67
41.69 49.29
74.37 18.81
47.8 0.49
