50
43.27 23.94
45.49 23.94
47.72 23.94
49.94 23.94
52.16 23.94
52.16 25.09
52.16 26.23
52.16 27.38
52.16 28.52
49.94 28.52
47.72 28.52
45.49 28.52
43.27 28.52
43.27 27.38
43.27 26.23
43.27 25.09
39.93 6.83
40.46 6.83
40.99 6.83
41.51 6.83
42.04 6.83
42.57 6.83
42.57 7.61
42.57 8.39
42.57 9.17
42.57 9.95
42.57 10.73
42.04 10.73
41.51 10.73
40.99 10.73
40.46 10.73
39.93 10.73
39.93 9.95
39.93 9.17
39.93 8.39
39.93 7.61
71.12 9.59
73.16 43.61
26.23 49.86
53.37 42.27
51.93 43.58
50.49 44.89
49.05 46.2
47.61 47.51
46.17 48.82
98.35 20.92
37.37 9.69
30.95 49.26
1 49.02
96.52 44.07
