50
35.8 43.93
36.422 43.93
37.044 43.93
37.666 43.93
38.288 43.93
38.91 43.93
38.91 45.176
38.91 46.422
38.91 47.668
38.91 48.914
35.8 48.914
35.8 47.668
35.8 46.422
35.8 45.176
70.75 3.73
72.7433 3.73
74.7367 3.73
76.73 3.73
76.73 6.95667
76.73 10.1833
76.73 13.41
74.7367 13.41
72.7433 13.41
70.75 13.41
70.75 10.1833
70.75 6.95667
4.78 0.87
30.63 16.88
39.82 2.87
83.15 2.92
83.63 3.97
84.11 5.02
84.59 6.07
85.07 7.12
85.55 8.17
97.98 36.45
98.652 36.45
99.324 36.45
99.996 36.45
99.996 42.12
99.324 42.12
98.652 42.12
97.98 42.12
97.98 40.986
97.98 39.852
97.98 38.718
97.98 37.584
37.91 48.84
46.91 28.22
46.5835 29.5445
