50
66.05 26.85
65.22 29.67
63 31.6
60.09 32.02
57.41 30.8
55.82 28.32
55.82 25.38
57.41 22.9
60.09 21.68
63 22.1
65.22 24.03
90.84 20.09
89.87 17.97
88.9 15.85
87.93 13.73
97.23 2.83
12.45 45.05
9.82 27.58
10.58 18.17
55.58 7.36
53.78 5.34
51.98 3.32
50.18 1.3
60.79 13.72
62.04 13.72
63.29 13.72
64.54 13.72
64.54 15.14
64.54 16.56
64.54 17.98
63.29 17.98
62.04 17.98
60.79 17.98
60.79 16.56
60.79 15.14
33.71 42.03
33.2 44.42
31.76 46.4
29.65 47.62
27.22 47.88
24.89 47.12
23.07 45.49
22.08 43.25
22.08 40.81
23.07 38.57
24.89 36.94
27.22 36.18
29.65 36.44
31.76 37.66
33.2 39.64
